,well,find,chem,area,wqo
2017-12-04,03N23W05P02S,236.0,sulfate,casitas,300.0
2018-01-08,03N23W05P02S,237.0,sulfate,casitas,300.0
1969-07-16,03N23W08B01S,260.0,sulfate,casitas,300.0
1995-09-11,03N23W08B01S,245.0,sulfate,casitas,300.0
1995-11-06,03N23W08B01S,249.0,sulfate,casitas,300.0
1995-12-04,03N23W08B01S,246.0,sulfate,casitas,300.0
1996-03-04,03N23W08B01S,234.0,sulfate,casitas,300.0
1996-04-01,03N23W08B01S,246.0,sulfate,casitas,300.0
1996-05-06,03N23W08B01S,249.0,sulfate,casitas,300.0
1996-06-03,03N23W08B01S,252.0,sulfate,casitas,300.0
1996-07-01,03N23W08B01S,241.0,sulfate,casitas,300.0
1996-08-05,03N23W08B01S,248.0,sulfate,casitas,300.0
1996-09-09,03N23W08B01S,258.0,sulfate,casitas,300.0
1996-10-07,03N23W08B01S,229.0,sulfate,casitas,300.0
1996-11-04,03N23W08B01S,243.0,sulfate,casitas,300.0
1996-12-02,03N23W08B01S,232.0,sulfate,casitas,300.0
1997-01-06,03N23W08B01S,235.0,sulfate,casitas,300.0
1997-02-03,03N23W08B01S,231.0,sulfate,casitas,300.0
1997-03-03,03N23W08B01S,245.0,sulfate,casitas,300.0
1997-04-07,03N23W08B01S,241.0,sulfate,casitas,300.0
1997-05-05,03N23W08B01S,238.0,sulfate,casitas,300.0
1997-07-07,03N23W08B01S,237.0,sulfate,casitas,300.0
1997-08-04,03N23W08B01S,235.0,sulfate,casitas,300.0
1997-09-08,03N23W08B01S,234.0,sulfate,casitas,300.0
1997-10-06,03N23W08B01S,236.0,sulfate,casitas,300.0
1997-11-03,03N23W08B01S,239.0,sulfate,casitas,300.0
1997-12-01,03N23W08B01S,227.0,sulfate,casitas,300.0
1998-01-05,03N23W08B01S,226.0,sulfate,casitas,300.0
1998-05-04,03N23W08B01S,217.0,sulfate,casitas,300.0
1998-06-01,03N23W08B01S,236.0,sulfate,casitas,300.0
1998-07-06,03N23W08B01S,244.0,sulfate,casitas,300.0
1998-08-03,03N23W08B01S,233.0,sulfate,casitas,300.0
1998-09-14,03N23W08B01S,227.0,sulfate,casitas,300.0
1998-10-05,03N23W08B01S,232.0,sulfate,casitas,300.0
1998-11-03,03N23W08B01S,242.0,sulfate,casitas,300.0
1998-12-07,03N23W08B01S,267.0,sulfate,casitas,300.0
1999-01-04,03N23W08B01S,278.0,sulfate,casitas,300.0
1999-02-01,03N23W08B01S,255.0,sulfate,casitas,300.0
1999-03-01,03N23W08B01S,247.0,sulfate,casitas,300.0
1999-04-05,03N23W08B01S,264.0,sulfate,casitas,300.0
1999-05-10,03N23W08B01S,256.0,sulfate,casitas,300.0
1999-06-07,03N23W08B01S,247.0,sulfate,casitas,300.0
1999-07-12,03N23W08B01S,249.0,sulfate,casitas,300.0
1999-08-09,03N23W08B01S,241.0,sulfate,casitas,300.0
1999-09-13,03N23W08B01S,243.0,sulfate,casitas,300.0
1999-10-04,03N23W08B01S,247.0,sulfate,casitas,300.0
1999-11-01,03N23W08B01S,268.0,sulfate,casitas,300.0
1999-12-06,03N23W08B01S,237.0,sulfate,casitas,300.0
2000-01-10,03N23W08B01S,232.0,sulfate,casitas,300.0
2000-02-07,03N23W08B01S,225.0,sulfate,casitas,300.0
2000-03-06,03N23W08B01S,233.0,sulfate,casitas,300.0
2000-04-03,03N23W08B01S,231.0,sulfate,casitas,300.0
2000-05-01,03N23W08B01S,232.0,sulfate,casitas,300.0
2000-06-05,03N23W08B01S,231.0,sulfate,casitas,300.0
2000-07-10,03N23W08B01S,247.0,sulfate,casitas,300.0
2000-08-07,03N23W08B01S,215.0,sulfate,casitas,300.0
2000-09-11,03N23W08B01S,202.0,sulfate,casitas,300.0
2000-10-02,03N23W08B01S,186.0,sulfate,casitas,300.0
2000-11-06,03N23W08B01S,247.0,sulfate,casitas,300.0
2000-12-04,03N23W08B01S,250.0,sulfate,casitas,300.0
2001-01-08,03N23W08B01S,255.0,sulfate,casitas,300.0
2001-02-05,03N23W08B01S,43.0,sulfate,casitas,300.0
2001-04-02,03N23W08B01S,214.0,sulfate,casitas,300.0
2001-05-07,03N23W08B01S,230.0,sulfate,casitas,300.0
2001-06-04,03N23W08B01S,232.0,sulfate,casitas,300.0
2001-07-09,03N23W08B01S,246.0,sulfate,casitas,300.0
2001-08-06,03N23W08B01S,233.0,sulfate,casitas,300.0
2001-09-10,03N23W08B01S,232.0,sulfate,casitas,300.0
2001-10-01,03N23W08B01S,229.0,sulfate,casitas,300.0
2001-11-05,03N23W08B01S,242.0,sulfate,casitas,300.0
2001-12-03,03N23W08B01S,243.0,sulfate,casitas,300.0
2002-01-07,03N23W08B01S,238.0,sulfate,casitas,300.0
2002-02-04,03N23W08B01S,219.0,sulfate,casitas,300.0
2002-03-04,03N23W08B01S,219.0,sulfate,casitas,300.0
2002-04-01,03N23W08B01S,216.0,sulfate,casitas,300.0
2002-05-06,03N23W08B01S,222.0,sulfate,casitas,300.0
2002-06-03,03N23W08B01S,228.0,sulfate,casitas,300.0
2002-07-08,03N23W08B01S,266.0,sulfate,casitas,300.0
2002-08-05,03N23W08B01S,284.0,sulfate,casitas,300.0
2002-09-09,03N23W08B01S,268.0,sulfate,casitas,300.0
2002-12-03,03N23W08B01S,253.0,sulfate,casitas,300.0
2003-01-06,03N23W08B01S,249.0,sulfate,casitas,300.0
2003-02-03,03N23W08B01S,241.0,sulfate,casitas,300.0
2003-03-03,03N23W08B01S,239.0,sulfate,casitas,300.0
2003-04-07,03N23W08B01S,228.0,sulfate,casitas,300.0
2003-05-05,03N23W08B01S,181.0,sulfate,casitas,300.0
2003-06-09,03N23W08B01S,223.0,sulfate,casitas,300.0
2003-07-07,03N23W08B01S,220.0,sulfate,casitas,300.0
2003-08-04,03N23W08B01S,225.0,sulfate,casitas,300.0
2003-09-08,03N23W08B01S,228.0,sulfate,casitas,300.0
2003-10-06,03N23W08B01S,228.0,sulfate,casitas,300.0
2003-11-03,03N23W08B01S,239.0,sulfate,casitas,300.0
2003-12-01,03N23W08B01S,237.0,sulfate,casitas,300.0
2004-01-05,03N23W08B01S,249.0,sulfate,casitas,300.0
2004-02-02,03N23W08B01S,288.0,sulfate,casitas,300.0
2004-03-01,03N23W08B01S,269.0,sulfate,casitas,300.0
2004-04-05,03N23W08B01S,226.0,sulfate,casitas,300.0
2004-05-03,03N23W08B01S,232.0,sulfate,casitas,300.0
2004-06-07,03N23W08B01S,222.0,sulfate,casitas,300.0
2004-07-12,03N23W08B01S,226.0,sulfate,casitas,300.0
2004-08-09,03N23W08B01S,230.0,sulfate,casitas,300.0
2004-09-13,03N23W08B01S,229.0,sulfate,casitas,300.0
2004-10-04,03N23W08B01S,230.0,sulfate,casitas,300.0
2004-11-01,03N23W08B01S,249.0,sulfate,casitas,300.0
2004-12-06,03N23W08B01S,231.0,sulfate,casitas,300.0
2005-01-03,03N23W08B01S,185.0,sulfate,casitas,300.0
2009-03-09,03N23W08B01S,243.0,sulfate,casitas,300.0
2009-04-06,03N23W08B01S,256.0,sulfate,casitas,300.0
2009-05-04,03N23W08B01S,249.0,sulfate,casitas,300.0
2009-06-01,03N23W08B01S,249.0,sulfate,casitas,300.0
2009-07-06,03N23W08B01S,251.0,sulfate,casitas,300.0
2009-08-03,03N23W08B01S,241.0,sulfate,casitas,300.0
2009-11-02,03N23W08B01S,253.0,sulfate,casitas,300.0
2010-04-05,03N23W08B01S,263.0,sulfate,casitas,300.0
2010-05-17,03N23W08B01S,250.0,sulfate,casitas,300.0
2010-08-02,03N23W08B01S,250.0,sulfate,casitas,300.0
2010-09-07,03N23W08B01S,246.0,sulfate,casitas,300.0
2010-10-04,03N23W08B01S,245.0,sulfate,casitas,300.0
2010-12-06,03N23W08B01S,249.0,sulfate,casitas,300.0
2011-01-03,03N23W08B01S,253.0,sulfate,casitas,300.0
2011-03-07,03N23W08B01S,236.0,sulfate,casitas,300.0
2011-04-04,03N23W08B01S,239.0,sulfate,casitas,300.0
2011-05-02,03N23W08B01S,230.0,sulfate,casitas,300.0
2011-06-06,03N23W08B01S,234.0,sulfate,casitas,300.0
2011-07-11,03N23W08B01S,234.0,sulfate,casitas,300.0
2011-08-08,03N23W08B01S,245.0,sulfate,casitas,300.0
2011-09-12,03N23W08B01S,238.0,sulfate,casitas,300.0
2011-10-03,03N23W08B01S,249.0,sulfate,casitas,300.0
2011-11-07,03N23W08B01S,239.0,sulfate,casitas,300.0
2011-12-05,03N23W08B01S,239.0,sulfate,casitas,300.0
2012-01-09,03N23W08B01S,241.0,sulfate,casitas,300.0
2012-02-06,03N23W08B01S,240.0,sulfate,casitas,300.0
2012-03-05,03N23W08B01S,230.0,sulfate,casitas,300.0
2012-04-02,03N23W08B01S,242.0,sulfate,casitas,300.0
2012-05-07,03N23W08B01S,255.0,sulfate,casitas,300.0
2012-06-04,03N23W08B01S,241.0,sulfate,casitas,300.0
2012-07-02,03N23W08B01S,231.0,sulfate,casitas,300.0
2012-09-10,03N23W08B01S,227.0,sulfate,casitas,300.0
2012-10-01,03N23W08B01S,261.0,sulfate,casitas,300.0
2012-11-05,03N23W08B01S,230.0,sulfate,casitas,300.0
2013-05-06,03N23W08B01S,236.0,sulfate,casitas,300.0
2013-06-03,03N23W08B01S,242.0,sulfate,casitas,300.0
2013-07-01,03N23W08B01S,251.0,sulfate,casitas,300.0
2013-08-12,03N23W08B01S,247.0,sulfate,casitas,300.0
2013-09-09,03N23W08B01S,239.0,sulfate,casitas,300.0
2013-10-07,03N23W08B01S,246.0,sulfate,casitas,300.0
2013-11-04,03N23W08B01S,246.0,sulfate,casitas,300.0
2013-12-02,03N23W08B01S,244.0,sulfate,casitas,300.0
2014-03-06,03N23W08B01S,228.0,sulfate,casitas,300.0
2014-04-07,03N23W08B01S,251.0,sulfate,casitas,300.0
2014-05-05,03N23W08B01S,169.0,sulfate,casitas,300.0
2014-06-02,03N23W08B01S,249.0,sulfate,casitas,300.0
2014-07-07,03N23W08B01S,247.0,sulfate,casitas,300.0
2014-08-04,03N23W08B01S,238.0,sulfate,casitas,300.0
2014-09-08,03N23W08B01S,238.0,sulfate,casitas,300.0
2014-10-06,03N23W08B01S,238.0,sulfate,casitas,300.0
2015-04-06,03N23W08B01S,242.0,sulfate,casitas,300.0
2016-04-26,03N23W08B01S,250.0,sulfate,casitas,300.0
2016-06-06,03N23W08B01S,265.0,sulfate,casitas,300.0
2016-07-11,03N23W08B01S,248.0,sulfate,casitas,300.0
2016-08-01,03N23W08B01S,255.0,sulfate,casitas,300.0
2016-09-12,03N23W08B01S,258.0,sulfate,casitas,300.0
2017-02-06,03N23W08B01S,239.0,sulfate,casitas,300.0
2017-04-03,03N23W08B01S,238.0,sulfate,casitas,300.0
2017-05-01,03N23W08B01S,233.0,sulfate,casitas,300.0
2017-06-05,03N23W08B01S,273.0,sulfate,casitas,300.0
2017-07-03,03N23W08B01S,242.0,sulfate,casitas,300.0
2017-08-07,03N23W08B01S,264.0,sulfate,casitas,300.0
2017-09-05,03N23W08B01S,243.0,sulfate,casitas,300.0
2017-10-02,03N23W08B01S,241.0,sulfate,casitas,300.0
2017-11-06,03N23W08B01S,241.0,sulfate,casitas,300.0
2017-12-04,03N23W08B01S,236.0,sulfate,casitas,300.0
2018-01-08,03N23W08B01S,237.0,sulfate,casitas,300.0
2018-02-05,03N23W08B01S,249.0,sulfate,casitas,300.0
2018-03-05,03N23W08B01S,248.0,sulfate,casitas,300.0
2018-04-02,03N23W08B01S,273.0,sulfate,casitas,300.0
2018-06-04,03N23W08B01S,258.0,sulfate,casitas,300.0
2018-07-02,03N23W08B01S,270.0,sulfate,casitas,300.0
2018-08-06,03N23W08B01S,282.0,sulfate,casitas,300.0
2018-09-04,03N23W08B01S,262.0,sulfate,casitas,300.0
2018-10-01,03N23W08B01S,298.0,sulfate,casitas,300.0
2019-03-04,03N23W08B01S,230.0,sulfate,casitas,300.0
2019-04-01,03N23W08B01S,274.0,sulfate,casitas,300.0
2019-05-06,03N23W08B01S,284.0,sulfate,casitas,300.0
2019-06-03,03N23W08B01S,322.0,sulfate,casitas,300.0
2019-07-01,03N23W08B01S,306.0,sulfate,casitas,300.0
1969-07-16,03N23W08B02S,289.0,sulfate,casitas,300.0
1995-08-24,03N23W08B02S,261.0,sulfate,casitas,300.0
1995-09-11,03N23W08B02S,254.0,sulfate,casitas,300.0
1995-12-04,03N23W08B02S,247.0,sulfate,casitas,300.0
1996-05-06,03N23W08B02S,252.0,sulfate,casitas,300.0
1996-06-03,03N23W08B02S,256.0,sulfate,casitas,300.0
1996-07-01,03N23W08B02S,242.0,sulfate,casitas,300.0
1996-08-05,03N23W08B02S,254.0,sulfate,casitas,300.0
1996-09-09,03N23W08B02S,268.0,sulfate,casitas,300.0
1996-12-02,03N23W08B02S,246.0,sulfate,casitas,300.0
1997-08-04,03N23W08B02S,236.0,sulfate,casitas,300.0
1997-09-08,03N23W08B02S,224.0,sulfate,casitas,300.0
1997-10-06,03N23W08B02S,238.0,sulfate,casitas,300.0
1997-11-03,03N23W08B02S,245.0,sulfate,casitas,300.0
1997-12-01,03N23W08B02S,235.0,sulfate,casitas,300.0
1998-05-04,03N23W08B02S,240.0,sulfate,casitas,300.0
1998-07-06,03N23W08B02S,267.0,sulfate,casitas,300.0
1998-08-03,03N23W08B02S,246.0,sulfate,casitas,300.0
1998-10-05,03N23W08B02S,242.0,sulfate,casitas,300.0
1998-11-03,03N23W08B02S,234.0,sulfate,casitas,300.0
1998-12-07,03N23W08B02S,284.0,sulfate,casitas,300.0
1999-01-04,03N23W08B02S,270.0,sulfate,casitas,300.0
1999-02-01,03N23W08B02S,259.0,sulfate,casitas,300.0
1999-03-01,03N23W08B02S,256.0,sulfate,casitas,300.0
1999-04-05,03N23W08B02S,273.0,sulfate,casitas,300.0
1999-05-10,03N23W08B02S,257.0,sulfate,casitas,300.0
1999-06-07,03N23W08B02S,246.0,sulfate,casitas,300.0
1999-07-12,03N23W08B02S,249.0,sulfate,casitas,300.0
1999-08-09,03N23W08B02S,242.0,sulfate,casitas,300.0
1999-09-13,03N23W08B02S,248.0,sulfate,casitas,300.0
1999-10-04,03N23W08B02S,254.0,sulfate,casitas,300.0
1999-11-01,03N23W08B02S,273.0,sulfate,casitas,300.0
1999-12-06,03N23W08B02S,242.0,sulfate,casitas,300.0
2000-01-10,03N23W08B02S,242.0,sulfate,casitas,300.0
2000-03-06,03N23W08B02S,269.0,sulfate,casitas,300.0
2000-04-03,03N23W08B02S,272.0,sulfate,casitas,300.0
2000-05-01,03N23W08B02S,258.0,sulfate,casitas,300.0
2000-06-05,03N23W08B02S,239.0,sulfate,casitas,300.0
2000-07-10,03N23W08B02S,251.0,sulfate,casitas,300.0
2000-08-07,03N23W08B02S,215.0,sulfate,casitas,300.0
2000-09-11,03N23W08B02S,195.0,sulfate,casitas,300.0
2000-10-02,03N23W08B02S,188.0,sulfate,casitas,300.0
2000-11-06,03N23W08B02S,247.0,sulfate,casitas,300.0
2000-12-04,03N23W08B02S,250.0,sulfate,casitas,300.0
2001-01-08,03N23W08B02S,260.0,sulfate,casitas,300.0
2001-02-05,03N23W08B02S,231.0,sulfate,casitas,300.0
2001-05-07,03N23W08B02S,243.0,sulfate,casitas,300.0
2001-06-04,03N23W08B02S,240.0,sulfate,casitas,300.0
2001-07-09,03N23W08B02S,253.0,sulfate,casitas,300.0
2001-08-06,03N23W08B02S,217.0,sulfate,casitas,300.0
2001-09-10,03N23W08B02S,238.0,sulfate,casitas,300.0
2001-10-01,03N23W08B02S,228.0,sulfate,casitas,300.0
2001-11-05,03N23W08B02S,241.0,sulfate,casitas,300.0
2001-12-03,03N23W08B02S,244.0,sulfate,casitas,300.0
2002-01-07,03N23W08B02S,253.0,sulfate,casitas,300.0
2002-02-04,03N23W08B02S,219.0,sulfate,casitas,300.0
2002-03-04,03N23W08B02S,220.0,sulfate,casitas,300.0
2002-04-01,03N23W08B02S,216.0,sulfate,casitas,300.0
2002-05-06,03N23W08B02S,223.0,sulfate,casitas,300.0
2002-06-03,03N23W08B02S,231.0,sulfate,casitas,300.0
2002-07-08,03N23W08B02S,266.0,sulfate,casitas,300.0
2002-08-05,03N23W08B02S,283.0,sulfate,casitas,300.0
2002-09-09,03N23W08B02S,273.0,sulfate,casitas,300.0
2002-11-04,03N23W08B02S,227.0,sulfate,casitas,300.0
2002-12-03,03N23W08B02S,257.0,sulfate,casitas,300.0
2003-02-03,03N23W08B02S,240.0,sulfate,casitas,300.0
2003-03-03,03N23W08B02S,245.0,sulfate,casitas,300.0
2003-04-07,03N23W08B02S,233.0,sulfate,casitas,300.0
2003-05-05,03N23W08B02S,184.0,sulfate,casitas,300.0
2003-06-09,03N23W08B02S,227.0,sulfate,casitas,300.0
2003-07-07,03N23W08B02S,229.0,sulfate,casitas,300.0
2003-08-04,03N23W08B02S,228.0,sulfate,casitas,300.0
2003-09-08,03N23W08B02S,229.0,sulfate,casitas,300.0
2003-10-06,03N23W08B02S,229.0,sulfate,casitas,300.0
2003-11-03,03N23W08B02S,239.0,sulfate,casitas,300.0
2003-12-01,03N23W08B02S,234.0,sulfate,casitas,300.0
2004-01-05,03N23W08B02S,232.0,sulfate,casitas,300.0
2004-02-02,03N23W08B02S,283.0,sulfate,casitas,300.0
2004-03-01,03N23W08B02S,282.0,sulfate,casitas,300.0
2004-04-05,03N23W08B02S,231.0,sulfate,casitas,300.0
2004-05-03,03N23W08B02S,234.0,sulfate,casitas,300.0
2004-06-07,03N23W08B02S,224.0,sulfate,casitas,300.0
2004-07-12,03N23W08B02S,230.0,sulfate,casitas,300.0
2004-08-09,03N23W08B02S,235.0,sulfate,casitas,300.0
2004-09-13,03N23W08B02S,231.0,sulfate,casitas,300.0
2004-10-04,03N23W08B02S,233.0,sulfate,casitas,300.0
2004-11-01,03N23W08B02S,245.0,sulfate,casitas,300.0
2004-12-06,03N23W08B02S,230.0,sulfate,casitas,300.0
1969-07-16,03N23W08B05S,323.0,sulfate,casitas,300.0
1987-04-06,03N23W08B05S,255.0,sulfate,casitas,300.0
1987-06-01,03N23W08B05S,236.0,sulfate,casitas,300.0
1987-07-06,03N23W08B05S,261.0,sulfate,casitas,300.0
1988-06-06,03N23W08B05S,223.0,sulfate,casitas,300.0
1989-06-05,03N23W08B05S,234.0,sulfate,casitas,300.0
1990-05-07,03N23W08B05S,210.0,sulfate,casitas,300.0
1990-06-04,03N23W08B05S,224.0,sulfate,casitas,300.0
1991-06-03,03N23W08B05S,245.0,sulfate,casitas,300.0
1995-09-11,03N23W08B05S,262.0,sulfate,casitas,300.0
1995-11-06,03N23W08B05S,259.0,sulfate,casitas,300.0
1995-12-04,03N23W08B05S,253.0,sulfate,casitas,300.0
1996-03-04,03N23W08B05S,252.0,sulfate,casitas,300.0
1996-04-01,03N23W08B05S,268.0,sulfate,casitas,300.0
1996-05-06,03N23W08B05S,264.0,sulfate,casitas,300.0
1996-07-01,03N23W08B05S,249.0,sulfate,casitas,300.0
1996-08-05,03N23W08B05S,250.0,sulfate,casitas,300.0
1996-09-09,03N23W08B05S,274.0,sulfate,casitas,300.0
1996-10-07,03N23W08B05S,237.0,sulfate,casitas,300.0
1996-11-04,03N23W08B05S,257.0,sulfate,casitas,300.0
1996-12-02,03N23W08B05S,244.0,sulfate,casitas,300.0
1997-01-06,03N23W08B05S,258.0,sulfate,casitas,300.0
1997-02-03,03N23W08B05S,272.0,sulfate,casitas,300.0
1997-03-03,03N23W08B05S,270.0,sulfate,casitas,300.0
1997-04-07,03N23W08B05S,264.0,sulfate,casitas,300.0
1997-05-05,03N23W08B05S,257.0,sulfate,casitas,300.0
1997-06-02,03N23W08B05S,245.0,sulfate,casitas,300.0
1997-07-07,03N23W08B05S,241.0,sulfate,casitas,300.0
1997-08-04,03N23W08B05S,238.0,sulfate,casitas,300.0
1997-09-08,03N23W08B05S,249.0,sulfate,casitas,300.0
1997-10-06,03N23W08B05S,246.0,sulfate,casitas,300.0
1997-11-03,03N23W08B05S,248.0,sulfate,casitas,300.0
1997-12-01,03N23W08B05S,229.0,sulfate,casitas,300.0
1998-01-05,03N23W08B05S,241.0,sulfate,casitas,300.0
1998-07-06,03N23W08B05S,301.0,sulfate,casitas,300.0
1998-08-03,03N23W08B05S,273.0,sulfate,casitas,300.0
1998-09-14,03N23W08B05S,258.0,sulfate,casitas,300.0
1998-10-05,03N23W08B05S,260.0,sulfate,casitas,300.0
1998-11-03,03N23W08B05S,256.0,sulfate,casitas,300.0
1998-12-07,03N23W08B05S,265.0,sulfate,casitas,300.0
1999-01-04,03N23W08B05S,291.0,sulfate,casitas,300.0
1999-02-01,03N23W08B05S,272.0,sulfate,casitas,300.0
1999-03-01,03N23W08B05S,287.0,sulfate,casitas,300.0
1999-04-05,03N23W08B05S,287.0,sulfate,casitas,300.0
1999-05-10,03N23W08B05S,281.0,sulfate,casitas,300.0
1999-06-07,03N23W08B05S,263.0,sulfate,casitas,300.0
1999-07-12,03N23W08B05S,259.0,sulfate,casitas,300.0
1999-08-09,03N23W08B05S,248.0,sulfate,casitas,300.0
1999-09-13,03N23W08B05S,253.0,sulfate,casitas,300.0
1999-10-04,03N23W08B05S,256.0,sulfate,casitas,300.0
1999-11-01,03N23W08B05S,241.0,sulfate,casitas,300.0
2000-02-07,03N23W08B05S,232.0,sulfate,casitas,300.0
2000-03-06,03N23W08B05S,251.0,sulfate,casitas,300.0
2000-04-03,03N23W08B05S,301.0,sulfate,casitas,300.0
2000-09-11,03N23W08B05S,211.0,sulfate,casitas,300.0
2000-10-02,03N23W08B05S,185.0,sulfate,casitas,300.0
2005-04-14,03N23W08B11S,308.0,sulfate,casitas,300.0
2006-03-09,03N23W08B11S,295.0,sulfate,casitas,300.0
2006-04-03,03N23W08B11S,291.0,sulfate,casitas,300.0
2006-06-05,03N23W08B11S,337.0,sulfate,casitas,300.0
2006-07-03,03N23W08B11S,328.0,sulfate,casitas,300.0
2006-08-08,03N23W08B11S,273.0,sulfate,casitas,300.0
2006-09-11,03N23W08B11S,276.0,sulfate,casitas,300.0
2006-10-02,03N23W08B11S,266.0,sulfate,casitas,300.0
2006-11-06,03N23W08B11S,267.0,sulfate,casitas,300.0
2006-12-04,03N23W08B11S,257.0,sulfate,casitas,300.0
2007-01-08,03N23W08B11S,260.0,sulfate,casitas,300.0
2007-02-05,03N23W08B11S,261.0,sulfate,casitas,300.0
2007-03-05,03N23W08B11S,263.0,sulfate,casitas,300.0
2007-04-02,03N23W08B11S,260.0,sulfate,casitas,300.0
2007-05-07,03N23W08B11S,238.0,sulfate,casitas,300.0
2007-06-04,03N23W08B11S,257.0,sulfate,casitas,300.0
2007-07-02,03N23W08B11S,232.0,sulfate,casitas,300.0
2007-08-06,03N23W08B11S,256.0,sulfate,casitas,300.0
2007-09-10,03N23W08B11S,253.0,sulfate,casitas,300.0
2007-10-01,03N23W08B11S,250.0,sulfate,casitas,300.0
2007-11-05,03N23W08B11S,223.0,sulfate,casitas,300.0
2007-12-03,03N23W08B11S,217.0,sulfate,casitas,300.0
2008-01-07,03N23W08B11S,245.0,sulfate,casitas,300.0
2008-02-04,03N23W08B11S,271.0,sulfate,casitas,300.0
2008-03-03,03N23W08B11S,348.0,sulfate,casitas,300.0
2008-04-07,03N23W08B11S,365.0,sulfate,casitas,300.0
2008-06-02,03N23W08B11S,285.0,sulfate,casitas,300.0
2008-07-07,03N23W08B11S,282.0,sulfate,casitas,300.0
2008-08-04,03N23W08B11S,275.0,sulfate,casitas,300.0
2008-09-08,03N23W08B11S,263.0,sulfate,casitas,300.0
2008-10-06,03N23W08B11S,141.0,sulfate,casitas,300.0
2008-12-08,03N23W08B11S,260.0,sulfate,casitas,300.0
2009-01-05,03N23W08B11S,212.0,sulfate,casitas,300.0
2009-04-06,03N23W08B11S,290.0,sulfate,casitas,300.0
2009-05-04,03N23W08B11S,277.0,sulfate,casitas,300.0
2009-06-01,03N23W08B11S,255.0,sulfate,casitas,300.0
2009-07-06,03N23W08B11S,271.0,sulfate,casitas,300.0
2009-08-04,03N23W08B11S,251.0,sulfate,casitas,300.0
2009-09-14,03N23W08B11S,260.0,sulfate,casitas,300.0
2009-11-02,03N23W08B11S,271.0,sulfate,casitas,300.0
2009-12-07,03N23W08B11S,248.0,sulfate,casitas,300.0
2010-04-05,03N23W08B11S,345.0,sulfate,casitas,300.0
2010-05-17,03N23W08B11S,250.0,sulfate,casitas,300.0
2010-06-07,03N23W08B11S,256.0,sulfate,casitas,300.0
2010-07-13,03N23W08B11S,241.0,sulfate,casitas,300.0
2010-08-02,03N23W08B11S,243.0,sulfate,casitas,300.0
2010-09-07,03N23W08B11S,255.0,sulfate,casitas,300.0
2010-10-04,03N23W08B11S,252.0,sulfate,casitas,300.0
2010-12-06,03N23W08B11S,247.0,sulfate,casitas,300.0
2011-01-03,03N23W08B11S,281.0,sulfate,casitas,300.0
2011-02-07,03N23W08B11S,324.0,sulfate,casitas,300.0
2011-03-07,03N23W08B11S,333.0,sulfate,casitas,300.0
2011-04-04,03N23W08B11S,415.0,sulfate,casitas,300.0
2011-05-02,03N23W08B11S,336.0,sulfate,casitas,300.0
2011-07-11,03N23W08B11S,257.0,sulfate,casitas,300.0
2011-08-08,03N23W08B11S,250.0,sulfate,casitas,300.0
2011-09-12,03N23W08B11S,248.0,sulfate,casitas,300.0
2011-10-03,03N23W08B11S,262.0,sulfate,casitas,300.0
2011-11-07,03N23W08B11S,254.0,sulfate,casitas,300.0
2011-12-05,03N23W08B11S,252.0,sulfate,casitas,300.0
2012-02-06,03N23W08B11S,236.0,sulfate,casitas,300.0
2012-03-05,03N23W08B11S,246.0,sulfate,casitas,300.0
2012-04-02,03N23W08B11S,272.0,sulfate,casitas,300.0
2012-05-07,03N23W08B11S,285.0,sulfate,casitas,300.0
2012-06-04,03N23W08B11S,239.0,sulfate,casitas,300.0
2012-07-02,03N23W08B11S,231.0,sulfate,casitas,300.0
2013-05-06,03N23W08B11S,279.0,sulfate,casitas,300.0
2013-06-03,03N23W08B11S,253.0,sulfate,casitas,300.0
2013-07-01,03N23W08B11S,255.0,sulfate,casitas,300.0
2014-03-06,03N23W08B11S,259.0,sulfate,casitas,300.0
2014-06-02,03N23W08B11S,282.0,sulfate,casitas,300.0
2015-04-06,03N23W08B11S,265.0,sulfate,casitas,300.0
2016-04-25,03N23W08B11S,306.0,sulfate,casitas,300.0
2017-02-06,03N23W08B11S,285.0,sulfate,casitas,300.0
2017-03-06,03N23W08B11S,391.0,sulfate,casitas,300.0
2017-06-08,03N23W08B11S,290.0,sulfate,casitas,300.0
2017-07-03,03N23W08B11S,280.0,sulfate,casitas,300.0
2017-08-07,03N23W08B11S,289.0,sulfate,casitas,300.0
2017-09-05,03N23W08B11S,259.0,sulfate,casitas,300.0
2017-10-02,03N23W08B11S,258.0,sulfate,casitas,300.0
2017-11-06,03N23W08B11S,257.0,sulfate,casitas,300.0
2019-02-13,03N23W08B11S,269.0,sulfate,casitas,300.0
1969-07-16,03N23W08C02S,256.0,sulfate,casitas,300.0
1995-08-24,03N23W08C02S,254.0,sulfate,casitas,300.0
1995-09-11,03N23W08C02S,247.0,sulfate,casitas,300.0
1995-11-06,03N23W08C02S,249.0,sulfate,casitas,300.0
1995-12-04,03N23W08C02S,239.0,sulfate,casitas,300.0
1996-03-04,03N23W08C02S,235.0,sulfate,casitas,300.0
1996-04-01,03N23W08C02S,240.0,sulfate,casitas,300.0
1996-06-03,03N23W08C02S,252.0,sulfate,casitas,300.0
1996-07-01,03N23W08C02S,245.0,sulfate,casitas,300.0
1996-08-05,03N23W08C02S,246.0,sulfate,casitas,300.0
1996-10-07,03N23W08C02S,237.0,sulfate,casitas,300.0
